node_id,dx,dy,dz,max_stress
84830,0.0113898,0.799934,-0.0354743,28.2289
84831,0.0116678,0.856435,-0.0340229,28.1536
84832,0.0118911,0.909937,-0.0327159,28.0369
84833,0.0120617,0.960425,-0.0315449,27.922
84834,0.0121816,1.00788,-0.0305017,27.7582
84835,0.0122533,1.0523,-0.0295778,27.5928
84836,0.0122792,1.09367,-0.0287646,27.3733
84837,0.0122618,1.13198,-0.0280534,27.1489
84838,0.0122037,1.16725,-0.0274355,26.8673
84839,0.0121078,1.19946,-0.026902,26.5778
8484,0.010548,0.322696,-4.08029,75.981
84840,0.011977,1.22864,-0.0264441,26.2302
84841,0.0118142,1.2548,-0.0260532,25.8721
84842,0.0116224,1.27796,-0.0257206,25.4568
84843,0.0116223,0.739803,-0.0371769,28.3395
84844,0.012198,0.739037,-0.0372562,28.3737
84845,0.0127823,0.738162,-0.0373152,28.4117
84846,0.0133748,0.737176,-0.0373536,28.4542
84847,0.0139754,0.736081,-0.0373705,28.5025
84848,0.0145838,0.734876,-0.0373656,28.5557
84849,0.0152,0.733563,-0.0373382,28.6168
8485,0.00872542,0.291484,-4.32818,81.7397
84850,0.0158236,0.732141,-0.0372879,28.6831
84851,0.0164544,0.73061,-0.037214,28.7597
84852,0.0170922,0.72897,-0.0371162,28.842
84853,0.0177368,0.727222,-0.036994,28.9367
84854,0.0183878,0.725362,-0.036847,29.0377
84855,0.019045,0.723392,-0.0366747,29.1533
84856,0.0197081,0.721309,-0.036477,29.2757
84857,0.0203767,0.719114,-0.0362535,29.4146
84858,0.0210506,0.716803,-0.036004,29.5611
84859,0.0217292,0.714375,-0.0357283,29.7254
8486,0.00442269,0.287954,-4.31345,89.5268
84860,0.0224124,0.711825,-0.0354265,29.8982
84861,0.0230994,0.709146,-0.0350986,30.0897
84862,0.0170308,0.666932,-0.03901,28.7762
84863,0.0169076,0.601672,-0.0410848,28.7119
84864,0.01672,0.533232,-0.0433481,28.5974
84865,0.0164656,0.461655,-0.0458072,28.4892
84866,0.016142,0.386985,-0.0484688,28.3452
84867,0.0157471,0.309265,-0.0513397,28.212
84868,0.0152786,0.228539,-0.054426,28.059
84869,0.0147346,0.144849,-0.0577343,27.9208
8487,0.00738209,0.315683,-4.095,83.14
84870,0.014113,0.0582367,-0.0612706,27.779
84871,0.013412,-0.0312657,-0.0650415,27.657
84872,0.0126288,-0.123613,-0.069054,27.5331
84873,0.014889,0.31062,-0.0513608,28.2199
84874,0.0140437,0.311968,-0.0513531,28.2296
84875,0.0132115,0.313308,-0.0513173,28.2558
84876,0.0123927,0.314635,-0.051254,28.2834
84877,0.0115875,0.315947,-0.051164,28.3239
84878,0.010796,0.317243,-0.0510481,28.3655
84879,0.0100185,0.318519,-0.050907,28.4167
8488,0.00854848,0.319438,-4.08166,80.6606
84880,0.009255,0.319772,-0.0507414,28.4687
84881,0.00850576,0.321001,-0.050552,28.5274
84882,0.012925,0.392191,-0.0484509,28.3409
84883,0.0133881,0.466785,-0.0458528,28.411
84884,0.0137835,0.538384,-0.0434526,28.4576
84885,0.0141133,0.606954,-0.0412429,28.5132
84886,0.0143794,0.672462,-0.0392164,28.5319
84887,0.0141409,0.46556,-0.0458812,28.4201
84888,0.014905,0.464295,-0.0458835,28.4319
84889,0.0156799,0.462993,-0.0458591,28.4591
8489,0.0058308,0.289404,-4.31807,86.5477
84890,0.0145095,0.389634,-0.0485148,28.3248
84891,0.0156889,0.669876,-0.0391619,28.6374
84892,0.0154925,0.604455,-0.0412142,28.5951
84893,0.0152319,0.535915,-0.0434523,28.5096
84894,0.0147983,0.605741,-0.0412408,28.5522
84895,0.0161957,0.603098,-0.0411624,28.6514
84896,0.00979907,0.472235,-0.0453442,28.4724
84897,0.0104929,0.471242,-0.0454925,28.4498
84898,0.0111988,0.470198,-0.0456181,28.4335
84899,0.0119168,0.469106,-0.0457206,28.4192
8490,0.000889638,0.277937,-4.35199,96.4586
84900,0.0126466,0.467968,-0.045799,28.4139
84901,0.00990716,0.396952,-0.0480163,28.4525
84902,0.0113904,0.394637,-0.0482828,28.3857
84903,0.0118643,0.676543,-0.0390517,28.3974
84904,0.01147,0.611062,-0.0410178,28.4286
84905,0.0110134,0.54262,-0.0431621,28.4338
84906,0.0108343,0.611894,-0.0409064,28.42
84907,0.0134378,0.608095,-0.0412209,28.4847
84908,0.0127719,0.60916,-0.0411757,28.4597
84909,0.0121159,0.61015,-0.0411077,28.4425
8491,0.00487456,0.305703,-4.1326,89.6461
84910,0.0131039,0.674687,-0.0391781,28.4537
84911,0.0123768,0.540623,-0.043354,28.4344
84912,0.00863912,-0.116571,-0.0685987,28.0693
84913,0.00954029,-0.0246262,-0.0646604,28.0976
84914,0.0103645,0.0644936,-0.0609649,28.1209
84915,0.0111139,0.150757,-0.0575038,28.1665
84916,0.0117895,0.234147,-0.0542692,28.217
84917,0.0104808,-0.0263399,-0.0648014,27.9839
84918,0.0114398,-0.0280194,-0.064912,27.8613
84919,0.0124168,-0.0296622,-0.0649927,27.7635
8492,0.00612019,0.310986,-4.11279,86.846
84920,0.0105949,-0.120185,-0.0688887,27.7864
84921,0.0135055,0.231336,-0.0544052,28.1203
84922,0.0128932,0.147772,-0.0576779,28.0264
84923,0.0122051,0.0613125,-0.0611777,27.9334
84924,0.0119957,0.149258,-0.0576051,28.0965
84925,0.0138063,0.146301,-0.0577211,27.9735
84926,0.00511413,-0.0156276,-0.0635337,28.7817
84927,0.00596241,-0.0174768,-0.0638129,28.6343
84928,0.00682899,-0.0193037,-0.0640664,28.5004
84929,0.00771433,-0.0211057,-0.0642921,28.3577
8493,0.00264896,0.28308,-4.33285,92.726
84930,0.00861797,-0.0228807,-0.0644908,28.2322
84931,0.00496384,-0.108851,-0.0676665,28.6922
84932,0.0067621,-0.112787,-0.0681895,28.3738
84933,0.00853527,0.239724,-0.0536755,28.4852
84934,0.0077471,0.156823,-0.0568266,28.518
84935,0.00688966,0.0710876,-0.0602028,28.5636
84936,0.00694606,0.158344,-0.0565931,28.6172
84937,0.010248,0.152265,-0.0573745,28.2498
84938,0.00939814,0.153781,-0.0572181,28.3328
84939,0.00856447,0.155301,-0.0570352,28.4257
8494,-0.00288264,0.26419,-4.4094,103.805
84940,0.0101323,0.23695,-0.054024,28.341
84941,0.00859242,0.0677588,-0.060638,28.3335
84942,0.023996,0.297169,-0.049738,28.8477
84943,0.0230374,0.298481,-0.0500482,28.6932
84944,0.0220881,0.299803,-0.0503243,28.58
84945,0.021149,0.301135,-0.0505667,28.4693
84946,0.0202203,0.302478,-0.0507756,28.3942
84947,0.0193024,0.303829,-0.0509517,28.3217
84948,0.0183958,0.305186,-0.0510955,28.2794
84949,0.0175009,0.306545,-0.0512077,28.2395
8495,0.00228125,0.292618,-4.18216,96.5322
84950,0.0166178,0.307906,-0.0512888,28.2247
84951,0.0213047,0.378668,-0.0476173,28.7134
84952,0.0213877,0.45298,-0.0448854,28.9632
84953,0.0214009,0.524008,-0.0423651,29.1526
84954,0.021347,0.591692,-0.0400497,29.3413
84955,0.0212292,0.655974,-0.037932,29.4548
84956,0.0222395,0.451441,-0.0446251,29.1054
84957,0.0230995,0.449878,-0.0443333,29.2515
84958,0.0239668,0.448287,-0.0440099,29.4336
84959,0.0231047,0.375826,-0.0470802,28.9708
8496,0.00348883,0.299044,-4.15989,93.535
84960,0.0226776,0.6516,-0.037356,29.7885
84961,0.0228828,0.587829,-0.0394783,29.6675
84962,0.0230245,0.520567,-0.0418015,29.4615
84963,0.0221118,0.589795,-0.0397784,29.5015
84964,0.0236593,0.58579,-0.0391493,29.8618
84965,0.0172617,0.460283,-0.0457272,28.5385
84966,0.0180679,0.458879,-0.0456186,28.5911
84967,0.018884,0.457446,-0.0454805,28.6668
84968,0.0197095,0.455983,-0.0453127,28.7461
84969,0.0205442,0.454495,-0.0451144,28.8528
8497,-0.00100523,0.271253,-4.38073,99.7782
84970,0.0178204,0.384262,-0.0483073,28.4105
84971,0.0195422,0.381484,-0.048025,28.53
84972,0.018403,0.663634,-0.0387567,28.9546
84973,0.0183567,0.598614,-0.0408502,28.8705
84974,0.0182458,0.530346,-0.0431351,28.7285
84975,0.017628,0.600177,-0.0409809,28.7888
84976,0.0205887,0.593523,-0.0402922,29.2069
84977,0.0198373,0.595286,-0.0405062,29.0779
84978,0.0190932,0.596984,-0.0406921,28.9716
84979,0.0198034,0.659982,-0.0383983,29.1787
8498,-0.00641571,0.24882,-4.46587,111.842
84980,0.019807,0.527268,-0.0428087,28.9109
84981,0.0191842,-0.132599,-0.068748,27.0472
84982,0.0197452,-0.0399226,-0.064639,27.3332
84983,0.0202188,0.0498556,-0.0607707,27.612
84984,0.0206088,0.136664,-0.0571388,27.9081
84985,0.0209179,0.220446,-0.0537389,28.183
84986,0.0208576,-0.0411822,-0.0644496,27.3491
84987,0.0219852,-0.0423831,-0.0642229,27.3597
84988,0.0231269,-0.0435254,-0.0639596,27.4199
84989,0.0215111,-0.135103,-0.0683611,27.0136
8499,2.0315e-05,0.277709,-4.23045,104.268
84990,0.0228945,0.217915,-0.0532423,28.3634
84991,0.0226735,0.134199,-0.0566671,28.0431
84992,0.0223713,0.0474122,-0.0603261,27.6932
84993,0.021635,0.135412,-0.0569207,27.9747
84994,0.0237237,0.133025,-0.0563775,28.1553
84995,0.0144248,-0.0328276,-0.0650588,27.5795
84996,0.0154552,-0.0343451,-0.0650429,27.4939
84997,0.0165028,-0.0358159,-0.064994,27.4417
84998,0.0175673,-0.0372374,-0.0649106,27.3821
84999,0.0186482,-0.038607,-0.0647928,27.3608
8500,0.00103047,0.285139,-4.20867,100.714
85000,0.0147398,-0.126836,-0.0690893,27.3186
85001,0.0169259,-0.129838,-0.0689891,27.153
85002,0.0171068,0.225778,-0.0543257,28.0422
85003,0.0166361,0.142008,-0.0576672,27.8589
85004,0.0160863,0.0552877,-0.0612376,27.6669
85005,0.015678,0.143417,-0.0577165,27.8895
85006,0.0195953,0.137951,-0.0573219,27.8787
85007,0.0185952,0.139273,-0.0574705,27.8508
85008,0.0176086,0.140626,-0.0575854,27.8542
85009,0.0189876,0.223073,-0.0540985,28.0799
8501,-0.00468117,0.256765,-4.43762,107.526
85010,0.0181226,0.052487,-0.0610729,27.6075
85011,0.0137062,1.2318,-0.0248349,25.6951
85012,0.0141476,1.21317,-0.0252251,26.2308
85013,0.0145733,1.19128,-0.0256702,26.6959
85014,0.0149792,1.16608,-0.0261804,27.1386
85015,0.0153614,1.13754,-0.0267657,27.5052
85016,0.0157157,1.10565,-0.0274366,27.8514
85017,0.0160381,1.07037,-0.0282035,28.1184
85018,0.0163249,1.0317,-0.0290769,28.368
85019,0.016572,0.989644,-0.0300672,28.5381
8502,-0.00902862,0.232758,-4.50558,121.754
85020,0.016776,0.944204,-0.0311844,28.6948
85021,0.0169333,0.895394,-0.0324385,28.7746
85022,0.0170405,0.843234,-0.0338391,28.8456
85023,0.0170945,0.787749,-0.0353954,28.8457
85024,0.0153592,1.1096,-0.0275736,27.7729
85025,0.0150048,1.11324,-0.0276933,27.7064
85026,0.0146527,1.11658,-0.0277958,27.6297
85027,0.014303,1.11963,-0.0278814,27.5639
85028,0.0139558,1.12238,-0.0279503,27.489
85029,0.0136113,1.12485,-0.0280027,27.4239
8503,-0.000948081,0.263038,-4.25541,113.509
85030,0.0132695,1.12704,-0.028039,27.3504
85031,0.0129306,1.12895,-0.0280593,27.2858
85032,0.0125946,1.1306,-0.028064,27.2132
85033,0.0140719,1.15318,-0.0272257,27.2548
85034,0.013808,1.18349,-0.0266559,26.9311
85035,0.013515,1.21059,-0.0261624,26.5381
85036,0.0131965,1.2345,-0.0257355,26.128
85037,0.012856,1.25525,-0.0253658,25.6521
85038,0.0140982,1.17967,-0.0265611,26.9786
85039,0.0143902,1.17551,-0.0264504,27.0382
8504,-0.000733045,0.269962,-4.24793,109.202
85040,0.0146839,1.17098,-0.0263235,27.0817
85041,0.0147127,1.14602,-0.0270289,27.381
85042,0.0132781,1.24441,-0.0251309,25.6838
85043,0.0136691,1.22467,-0.0255112,26.1874
85044,0.014041,1.20171,-0.0259478,26.6226
85045,0.013432,1.22979,-0.025631,26.1511
85046,0.0139076,1.21913,-0.0253759,26.2019
85047,0.0123859,1.19759,-0.0268981,26.6345
85048,0.0126663,1.19541,-0.0268798,26.7005
85049,0.0129487,1.19292,-0.0268466,26.7544
8505,-0.00781337,0.241155,-4.48581,116.471
85050,0.0132332,1.19011,-0.0267984,26.8183
85051,0.0135196,1.18697,-0.0267349,26.8692
85052,0.0128166,1.16374,-0.027427,26.9981
85053,0.0134396,1.15906,-0.0273577,27.1272
85054,0.0120283,1.27195,-0.0256589,25.5369
85055,0.0122689,1.2495,-0.0260047,25.969
85056,0.0124826,1.22399,-0.0264087,26.341
85057,0.0120408,1.25233,-0.0260359,25.9155
85058,0.0129624,1.23882,-0.0258249,26.0853
85059,0.0127297,1.24275,-0.0258994,26.0547
8506,-0.0083309,0.22292,-4.47756,131.742
85060,0.0124986,1.24631,-0.0259593,26.0063
85061,0.0124395,1.26441,-0.0255413,25.6024
85062,0.0129954,1.218,-0.0263154,26.4438
85063,0.014729,0.794163,-0.0356826,28.5307
85064,0.0148172,0.850294,-0.0341591,28.5066
85065,0.0148509,0.903243,-0.032787,28.4244
85066,0.014833,0.952988,-0.0315573,28.3388
85067,0.0147662,0.999509,-0.0304613,28.1882
85068,0.0146535,1.04279,-0.0294896,28.0299
85069,0.014498,1.08283,-0.0286328,27.8027
8507,0.000941488,0.252125,-4.22759,123.545
85070,0.0153123,0.951089,-0.0314939,28.4189
85071,0.015796,0.948994,-0.0314109,28.5071
85072,0.016284,0.9467,-0.0313078,28.5965
85073,0.0158823,0.899668,-0.0326544,28.5881
85074,0.0159176,0.847067,-0.0340425,28.6631
85075,0.0158989,0.791215,-0.0355842,28.6737
85076,0.0153644,0.848756,-0.0341115,28.5815
85077,0.0164763,0.845228,-0.0339518,28.7507
85078,0.0152628,1.07715,-0.0284537,27.957
85079,0.0154829,1.03775,-0.0293202,28.1933
8508,-7.45374e-05,0.258591,-4.23825,118.162
85080,0.0156618,0.995025,-0.0303026,28.3554
85081,0.0150666,1.04039,-0.029414,28.1069
85082,0.0159024,1.03485,-0.0292079,28.2754
85083,0.0125103,0.959646,-0.0315917,27.9824
85084,0.0129645,0.958685,-0.0316212,28.0491
85085,0.013424,0.957541,-0.0316329,28.1147
85086,0.0138887,0.956212,-0.0316264,28.187
85087,0.0143584,0.954695,-0.0316014,28.2592
85088,0.0128539,0.908366,-0.0328142,28.1523
85089,0.0126908,0.854971,-0.0341455,28.2558
8509,-0.00887138,0.228207,-4.49217,126.633
85090,0.0124729,0.798521,-0.0356234,28.3128
85091,0.0121758,0.855776,-0.0340934,28.2022
85092,0.014276,0.851684,-0.0341859,28.4364
85093,0.0137411,0.852926,-0.0341922,28.3722
85094,0.0132126,0.854022,-0.0341786,28.3113
85095,0.013841,0.906138,-0.0328391,28.2804
85096,0.0135864,0.796597,-0.0356943,28.4119
85097,0.0130052,1.09105,-0.0287859,27.5121
85098,0.0130375,1.05004,-0.0296158,27.7314
85099,0.0130248,1.00591,-0.0305579,27.8919
8510,-0.00324322,0.219131,-4.37331,141.373
85100,0.0126433,1.05128,-0.0296049,27.6585
85101,0.0142439,1.04496,-0.0295472,27.9489
85102,0.013838,1.04688,-0.0295873,27.8765
85103,0.0134358,1.04857,-0.02961,27.8
85104,0.0137451,1.08745,-0.0287428,27.6547
85105,0.0138868,1.00313,-0.0305455,28.0345
85106,0.018996,1.05453,-0.0254041,28.4893
85107,0.0186272,1.06172,-0.0257015,28.4332
85108,0.0182589,1.0685,-0.0259812,28.3535
85109,0.0178917,1.07488,-0.0262429,28.292
8511,0.00486696,0.23795,-4.18587,137.082
85110,0.0175254,1.0809,-0.0264866,28.2108
85111,0.0171604,1.08654,-0.0267123,28.1459
85112,0.0167967,1.09183,-0.02692,28.0648
85113,0.0164346,1.09677,-0.0271099,27.9983
85114,0.0160742,1.10137,-0.0272821,27.9182
85115,0.0173458,1.1034,-0.025566,27.85
85116,0.0167822,1.12835,-0.0249711,27.3775
85117,0.0162056,1.14978,-0.0244469,26.8208
85118,0.0156209,1.16775,-0.023982,26.2333
85119,0.0150327,1.18232,-0.0235659,25.5707
8512,0.00396364,0.250794,-4.17216,127.93
85120,0.0170871,1.12057,-0.0247103,27.3913
85121,0.0173934,1.11232,-0.0244322,27.4247
85122,0.0177007,1.1036,-0.0241372,27.4255
85123,0.018017,1.08883,-0.0250269,27.946
85124,0.015492,1.1616,-0.0230115,25.4604
85125,0.016126,1.14863,-0.0234356,26.1766
85126,0.0167614,1.13223,-0.0239056,26.8174
85127,0.0158724,1.15846,-0.0237173,26.1947
85128,0.0163816,1.13827,-0.0231374,26.1182
85129,0.0152761,1.1608,-0.0260207,27.1772
8513,-0.00607087,0.221382,-4.42686,136.31
85130,0.0155746,1.15514,-0.0258445,27.2305
85131,0.0158745,1.14907,-0.0256515,27.2628
85132,0.0161758,1.14259,-0.0254417,27.3113
85133,0.0164783,1.13569,-0.0252149,27.3355
85134,0.016017,1.12767,-0.0264348,27.6262
85135,0.0166788,1.11631,-0.0260352,27.7421
85136,0.0141408,1.21731,-0.0244763,25.6828
85137,0.0146322,1.19992,-0.0248757,26.2555
85138,0.0151115,1.17921,-0.0253283,26.7555
85139,0.0143891,1.20677,-0.0250583,26.2352
8514,0.00356456,0.199758,-4.29347,161.718
85140,0.0153711,1.17653,-0.0242302,26.236
85141,0.0151232,1.18481,-0.0244617,26.2578
85142,0.0148768,1.1926,-0.0246768,26.2479
85143,0.0145826,1.20085,-0.0240538,25.6429
85144,0.0156557,1.16541,-0.0249209,26.7985
85145,0.0208147,0.774129,-0.034257,29.5812
85146,0.0205252,0.827912,-0.0326816,29.5875
85147,0.0201858,0.878117,-0.0312679,29.5009
85148,0.0198006,0.924719,-0.0300054,29.3945
85149,0.0193741,0.9677,-0.0288831,29.1922
8515,0.00294558,0.215709,-4.26936,150.071
85150,0.0189107,1.00705,-0.0278897,28.9651
85151,0.0184149,1.04278,-0.0270135,28.6427
85152,0.020314,0.920672,-0.0297347,29.5288
85153,0.0208294,0.916374,-0.0294426,29.6768
85154,0.021346,0.911818,-0.0291296,29.8222
85155,0.021295,0.870757,-0.0306994,29.8053
85156,0.021717,0.821441,-0.0321083,29.9094
85157,0.0220909,0.768453,-0.0336805,29.9129
85158,0.0211195,0.824769,-0.0324067,29.743
85159,0.0223168,0.817924,-0.0317865,30.0842
8516,-0.00558478,0.197812,-4.45784,155.782
85160,0.0192186,1.03094,-0.0264682,28.8259
85161,0.0197863,0.996463,-0.027339,29.1861
85162,0.0203249,0.958277,-0.0283265,29.446
85163,0.0193478,1.00192,-0.0276241,29.0675
85164,0.0202253,0.990679,-0.0270349,29.2912
85165,0.0172719,0.941501,-0.0310404,28.7945
85166,0.0177715,0.938587,-0.0308756,28.9041
85167,0.0182744,0.935458,-0.0306899,29.0151
85168,0.0187804,0.932106,-0.030483,29.137
85169,0.0192892,0.928531,-0.0302549,29.2597
8517,0.00716472,0.187795,-4.25838,173.539
85170,0.0180023,0.890397,-0.0321366,28.9872
85171,0.0181842,0.838778,-0.0335458,29.0583
85172,0.0183138,0.783756,-0.0351129,29.0513
85173,0.0176099,0.841086,-0.0337038,28.948
85174,0.019934,0.830882,-0.0329328,29.4411
85175,0.0193466,0.833679,-0.0331606,29.3046
85176,0.0187632,0.836311,-0.0333648,29.177
85177,0.0190872,0.88465,-0.0317469,29.2286
85178,0.0195547,0.779221,-0.0347341,29.2951
85179,0.0168229,1.06242,-0.0278808,28.287
8518,-0.012056,0.192107,-4.5948,151.03
85180,0.0171779,1.02461,-0.0287582,28.5549
85181,0.0174954,0.983327,-0.029753,28.7379
85182,0.0167501,1.02829,-0.0289271,28.4556
85183,0.0184747,1.01188,-0.0281359,28.8524
85184,0.0180405,1.01641,-0.0283627,28.7541
85185,0.0176081,1.02065,-0.0285701,28.648
85186,0.0176157,1.05324,-0.0274844,28.4622
85187,0.0184301,0.976029,-0.0293586,28.9558
85188,0.00206262,0.730329,-0.032237,27.8135
85189,0.00244855,0.731991,-0.0326019,27.8568
8519,0.0096061,0.172138,-4.24781,186.476
85190,0.00284405,0.733519,-0.0329572,27.8919
85191,0.0032494,0.734916,-0.0333027,27.9291
85192,0.0036645,0.736186,-0.0336377,27.9589
85193,0.00408945,0.737327,-0.033962,27.9908
85194,0.00452423,0.738343,-0.0342748,28.0161
85195,0.00496886,0.739233,-0.034576,28.0437
85196,0.00542329,0.739998,-0.0348648,28.0656
85197,0.00588753,0.740639,-0.0351408,28.0899
85198,0.00636153,0.741157,-0.0354035,28.1094
85199,0.00684523,0.741552,-0.0356524,28.1315
8520,-0.0143334,0.1947,-4.64461,146.12
85200,0.00733858,0.741827,-0.0358869,28.1499
85201,0.00784152,0.741981,-0.0361065,28.1712
85202,0.00835396,0.742018,-0.0363105,28.19
85203,0.00887581,0.741936,-0.0364985,28.2118
85204,0.00940697,0.741738,-0.0366698,28.2326
85205,0.00994732,0.741425,-0.0368239,28.2566
85206,0.0104967,0.740997,-0.0369602,28.2811
85207,0.00524889,0.679349,-0.0367185,28.2605
85208,0.00455522,0.615338,-0.0384514,28.4411
85209,0.00380597,0.548614,-0.0403476,28.621
8521,0.0119006,0.153002,-4.24058,201.814
85210,0.00300076,0.479181,-0.042415,28.8125
85211,0.00213935,0.40704,-0.0446621,29.0144
85212,0.00122165,0.332193,-0.0470973,29.2293
85213,0.000247688,0.254635,-0.0497295,29.4669
85214,-0.000782316,0.17436,-0.052568,29.7187
85215,-0.00186798,0.0913624,-0.0556223,30.0052
85216,-0.00300887,0.00562112,-0.0589027,30.3376
85217,-0.00420499,-0.0828666,-0.0624198,30.5826
85218,0.000646985,0.332941,-0.0466753,29.2849
85219,8.68123e-05,0.333636,-0.046238,29.341
8522,-0.0177977,0.191244,-4.74202,142.144
85220,-0.000458932,0.334276,-0.045786,29.3902
85221,-0.000990302,0.334859,-0.0453197,29.4404
85222,-0.00150738,0.335385,-0.0448397,29.4823
85223,-0.00201021,0.335851,-0.0443466,29.525
85224,-0.00249893,0.336258,-0.0438408,29.5585
85225,-0.00297354,0.3366,-0.043323,29.5929
85226,-0.00343428,0.336878,-0.0427936,29.6173
85227,-1.10934e-05,0.40854,-0.0429989,29.1682
85228,0.000915146,0.479576,-0.0408605,28.9083
85229,0.00178826,0.547972,-0.0388957,28.6652
8523,0.0137937,0.134811,-4.23134,216.731
85230,0.00260825,0.613729,-0.0370964,28.4332
85231,0.00337522,0.676848,-0.0354544,28.2071
85232,0.0014172,0.479597,-0.0412695,28.8862
85233,0.00193214,0.479536,-0.0416653,28.8654
85234,0.00245998,0.479397,-0.0420473,28.8384
85235,0.00103678,0.407925,-0.043859,29.0969
85236,0.00429088,0.678325,-0.0361116,28.2375
85237,0.00355901,0.614737,-0.0377998,28.4413
85238,0.00277284,0.548474,-0.0396483,28.6476
85239,0.00307794,0.614285,-0.0374543,28.4364
8524,-0.0176243,0.196753,-4.75254,136.082
85240,0.00405143,0.615088,-0.0381323,28.4403
85241,-0.0014039,0.478226,-0.0386349,28.955
85242,-0.000965303,0.47867,-0.0391024,28.9554
85243,-0.00051426,0.479024,-0.0395591,28.9466
85244,-5.05071e-05,0.479292,-0.0400048,28.939
85245,0.000425915,0.479476,-0.0404387,28.923
85246,-0.00194452,0.408925,-0.0411249,29.2686
85247,-0.00100467,0.408878,-0.0420862,29.2262
85248,0.00167071,0.672502,-0.0340044,28.1158
85249,0.000842466,0.610453,-0.0355502,28.3844
8525,0.0150006,0.112049,-4.22814,233.863
85250,-3.62366e-05,0.545844,-0.0372469,28.6647
85251,0.000428934,0.609361,-0.0351374,28.3614
85252,0.00214987,0.61307,-0.0367265,28.4232
85253,0.00170284,0.612305,-0.0363452,28.4149
85254,0.00126701,0.611434,-0.0359529,28.3988
85255,0.00250191,0.67491,-0.0347508,28.1671
85256,0.000852034,0.547099,-0.0380939,28.6715
85257,-0.00666683,-0.0736167,-0.0599855,31.1006
85258,-0.00542924,0.0134685,-0.0566105,30.8134
85259,-0.00424231,0.0978457,-0.053467,30.408
8526,-0.0243196,0.173252,-4.96672,143.494
85260,-0.00310641,0.179523,-0.0505443,30.0557
85261,-0.00202222,0.258523,-0.0478317,29.7414
85262,-0.00485013,0.0115117,-0.0572099,30.6996
85263,-0.00425371,0.0095504,-0.0577919,30.5844
85264,-0.00364007,0.00758647,-0.0583565,30.4628
85265,-0.0054719,-0.0782649,-0.0612398,30.8513
85266,-0.000917602,0.256665,-0.0488113,29.611
85267,-0.00197614,0.177002,-0.0515882,29.8951
85268,-0.00308837,0.0946375,-0.0545782,30.2155
85269,-0.00254919,0.178278,-0.0510739,29.9753
8527,0.0183074,0.100995,-4.17311,245.227
85270,-0.00138721,0.175695,-0.0520864,29.8065
85271,-0.00807116,0.0231501,-0.0533788,31.2927
85272,-0.00757617,0.0212333,-0.0540545,31.2115
85273,-0.00706473,0.019305,-0.0547164,31.1166
85274,-0.0065364,0.0173665,-0.0553632,31.0231
85275,-0.00599137,0.0154212,-0.055995,30.9183
85276,-0.00884495,-0.06422,-0.0572726,31.5303
85277,-0.00779085,-0.0689316,-0.0586615,31.3276
85278,-0.0040519,0.261685,-0.0457055,29.9513
85279,-0.00517898,0.184164,-0.0482817,30.3218
8528,-0.0217669,0.183485,-4.93787,135.367
85280,-0.00635402,0.104022,-0.0510612,30.7353
85281,-0.00565861,0.185231,-0.0476829,30.3729
85282,-0.00364791,0.180736,-0.0499996,30.1268
85283,-0.00417376,0.181914,-0.0494406,30.1983
85284,-0.0046841,0.183058,-0.0488678,30.2598
85285,-0.00306675,0.260201,-0.0467949,29.8553
85286,-0.00533056,0.100978,-0.0522932,30.5818
85287,0.00705034,0.323374,-0.0501049,28.6503
85288,0.00634433,0.324513,-0.0498485,28.7143
85289,0.00565286,0.325618,-0.0495711,28.7801
8529,-0.0293728,0.154835,-5.15484,147.056
85290,0.00497599,0.326686,-0.0492735,28.8464
85291,0.00431371,0.327714,-0.0489562,28.9124
85292,0.00366607,0.328701,-0.0486198,28.9789
85293,0.00303305,0.329645,-0.0482652,29.0431
85294,0.00241465,0.330543,-0.0478928,29.1078
85295,0.00181086,0.331393,-0.0475033,29.1683
85296,0.00577728,0.40292,-0.0466831,28.7261
85297,0.00651712,0.476359,-0.0442881,28.6195
85298,0.00719607,0.546993,-0.0420801,28.5125
85299,0.00781489,0.614809,-0.0400511,28.4173
8530,-0.0139279,0.215432,-4.70453,123.335
85300,0.00837445,0.679795,-0.0381932,28.3098
85301,0.00714822,0.475653,-0.044539,28.5865
85302,0.00779206,0.474886,-0.0447707,28.555
85303,0.00844854,0.474059,-0.0449826,28.5251
85304,0.00709978,0.401113,-0.0472109,28.6277
85305,0.0094984,0.679107,-0.0385543,28.3298
85306,0.00899036,0.6139,-0.0404503,28.412
85307,0.00842193,0.54582,-0.0425198,28.4777
85308,0.00839716,0.614398,-0.0402598,28.4134
85309,0.00959437,0.613315,-0.040622,28.4118
8531,-0.0157577,0.207169,-4.72677,128.867
85310,0.00355449,0.478889,-0.0427679,28.7816
85311,0.00412118,0.478523,-0.0431052,28.7519
85312,0.00470081,0.478085,-0.0434265,28.7185
85313,0.00529336,0.477577,-0.0437312,28.6864
85314,0.00589881,0.477001,-0.0440186,28.6523
85315,0.00329692,0.405901,-0.0454036,28.9232
85316,0.00450958,0.404522,-0.046079,28.8258
85317,0.00624908,0.679928,-0.0372706,28.2784
85318,0.0055968,0.615542,-0.0390469,28.4352
85319,0.00488767,0.548405,-0.0409891,28.5876
8532,0.0157522,0.0795059,-4.21469,260.04
85320,0.00507035,0.615489,-0.0387564,28.4372
85321,0.00724364,0.615131,-0.0398249,28.4206
